name,count
enjoying,2
worth,2
vegan,3
choice,3
friendly staff,2
haggis,4
quick,2
loads,4
enjoy,2
feeling,2
drinks,3
onion rings,2
full,3
drew,2
boy,2
great,8
opinion,2
love,3
guacamole,4
hobgoblin,2
sake,2
visit,2
music,8
beers,4
excellent,2
bartender,2
work,2
friendly,2
tap,4
share,2
huge,4
sit,3
fortunately,2
struggled,2
massive,2
edinburgh,5
dent,2
auld hoose,10
salsa,2
man,2
chilled,2
vibe,2
things,2
located,2
ll,2
feel,2
jukebox,7
good place,3
good,6
food,10
day,3
didn,3
tortilla chips,2
ales,4
pint,2
pretty good,2
goth,3
pub,6
small,2
reason,2
put,2
wanted,2
chilli,3
ate,3
couldn,2
miss,2
punk,2
place,13
loud,6
cheese,3
delicious,2
wasn,4
quality,2
guess,2
plentiful,2
friend,3
luckily,2
give,3
mega nachos,2
topping,3
regular,2
looked amazing,2
don,5
metal,3
hungry,2
part,2
atmosphere,2
find,6
staff,3
busy,2
menu,4
locals,2
beat,2
chips,3
bar,2
sour cream,5
close,4
lots,5
group,4
blasted,2
great pub,2
asked,2
steak pie,2
understand,2
ve,8
make,3
hahah,2
finish,3
drink,3
thought,4
burgers,2
nachos,17
left,3
money,2
rest,2
tables,2
vegan cheese,2
add,2
4,2
easy,3
customers,2
big,2
couple,2
bit,5
ahem,2
nice,4
people,3
cider,2
back,4
literally,2
good selection,3
eating,2
rock,3
found,4
toppings,2
guest ales,3
aren,2
start,3
offer,2
eat,6
free shot,2
made,3
portions,2
places,4
ordered,6
doesn,2
tasty,5
check,3
students,2
helpful,2
friends,3
time,5
