name,count
chili,7
worth,8
haggis,6
enjoy,3
bacon,2
dry,2
perfectly cooked,2
recommend,4
aware,3
warm,4
excellent,2
room,3
work,3
give,5
disappoint,2
vegans,4
vegetarian options,2
order,5
fit,2
avocado,6
savory,2
meat,3
potatoes,21
filling,12
reasonable,3
meal,7
delicious toppings,2
veggie chili,2
won,2
god,2
washed,2
wanted,4
ate,2
inexpensive,2
days,2
isn,3
veggie,4
downside,3
delicious,12
wasn,3
service,4
top,6
needed,2
matter,3
mind,2
plenty,2
don,12
pineapple,2
hunger,2
nice day,2
busy,3
menu,2
watch,4
lots,9
sorts,2
side,2
tons,2
tiny,4
entered,2
mushroom,3
make,8
tiffin,2
hand,2
tuna,2
opportunity,2
butter,3
mother,2
easy,3
fat bastard,2
5 stars,2
baked potato,15
people,10
corn,2
slightly,2
happy,6
head,4
medium,10
offer,2
portions,4
cockburn street,5
crumbly,2
trip,4
highly recommended,2
generally,2
smell,3
picture,2
medium potato,6
felt,2
potato,20
home,4
time,15
mile,2
skin,5
yummy,2
vegan,11
choice,3
quick,2
guy,2
drinks,2
shared,2
wait,2
brilliant,2
perfect place,2
small baked potato,2
queue,3
small table inside,2
love,12
visit,6
great place,5
reviews,2
soup,2
making,2
awesome,3
sample,2
means,3
1,4
edinburgh,13
spot,3
remember,2
curry,2
cute,2
years,2
ended,4
cold,6
amazing,9
lunch,2
space,2
vegetarians,2
couldn,4
thing,6
place,24
massive,3
cheese,19
size,6
city,3
2,3
tattie,2
friend,5
tasted,3
topping,5
hungry,2
salt,3
shop,13
cheap,3
conveniently located,2
snack,2
texture,2
seat,3
review,3
notice,2
pop,3
veggie chilli,2
baked beans,5
finish,3
ness,3
summer,2
money,6
flavor,3
world,4
pounds,2
server,2
served,3
seating,9
slice,2
fillings,11
united states,2
area,2
meals,4
lot,4
vegan options,5
taste,2
moved,2
tasty,10
fill,2
5,2
forget,3
sitting,6
fat,2
fab,2
list,3
large,7
small,13
vegetarian,12
experience,2
options,7
family,2
6,2
door,3
basically,2
glad,4
town,3
baked potato shop,29
share,3
wallet,2
huge,8
comfort,2
coming,4
crowded,2
dream,2
5 pounds,2
wouldn,4
vegan haggis,3
good,20
return,3
food,14
stopped,2
found,2
hard,2
hill,2
extraordinary,2
imagine,3
put,3
loads,2
vegetarian haggis,2
american,2
castle,2
feel,2
number,2
miss,2
guess,4
store,2
park,2
kind,5
coleslaw,2
scotland,5
finding,2
cockburn st,2
plan,2
fine,2
tasted delicious,2
pretty,4
baked potatoes,13
sour cream,5
enjoyed,3
visiting,4
load,2
simple,3
sweet,3
scottish,2
peppers,2
understand,2
prices,6
budget,2
fun,2
cheddar,4
humous,2
big,7
couple,2
bit,4
avocado salad,7
back,13
patient,2
beans,6
good luck,2
long,3
line,2
cheddar cheese,2
garlic butter,2
ordered,7
doesn,2
single,2
vegan cake,2
nice,6
walked,2
cooked,2
fresh,4
desserts,2
friendly,9
royal mile,10
find,11
eating,2
great,14
didn,6
makes,3
obvious,2
sit,11
stop,4
tomato,2
takeaway,2
including,2
bunch,2
perfect,5
ll,5
choose,8
day,6
seating area,2
cold day,2
times,5
festival,3
tourists,3
stomach,3
stars,2
haven,2
loved,2
apparently,2
face,3
looked,2
yum,2
fact,2
atmosphere,2
staff,10
meant,2
spud,2
lucky,2
bean,2
stuff,4
grab,2
small potato,6
bought,2
veggie curry,2
job,3
portion sizes,3
table,10
stuffing,2
ve,10
cross,2
large potato,2
thought,7
generous,2
helpful,2
onion,2
sizes,3
soft,2
hot,4
toppings,11
swimming,2
mushrooms,2
noticed,3
eat,23
made,4
places,2
cake,4
problem,3
ordering,3
vegetarian friendly,2
kinds,2
stay,2
yelp,3
portion,2
