name,count
people,2
smile,2
worth,3
town,3
heaven,3
list,2
tea,2
fresh bread,3
street,3
great,3
experience,2
makes,2
apple bomb,2
love,3
popped,2
door,2
friendly,3
give,2
sample,2
place,8
edinburgh,8
latte,2
counter,2
bakery,7
breads,2
order,3
perfect,2
ll,2
wouldn,2
coffee,8
good,6
lunch,5
day,2
bread,10
salads,4
couldn,2
long,2
delicious,3
wasn,3
open,2
sadly,2
service,2
small bakery,2
haven,4
kind,2
friend,2
manna house,12
pastry,2
breakfast,4
sell,2
sandwiches,4
don,2
fact,3
selection,2
find,2
staff,3
places,3
locals,2
baked goods,2
great selection,2
admit,2
sweet,4
yay,2
lovely,3
easter road,6
ve,3
make,2
hand,2
croissants,2
cakes,7
4,2
bit,3
disappointed,2
served,3
works,2
seating,3
back,4
table,2
good selection,2
run,2
step,2
pastries,3
visit,5
rolls,3
start,2
ended,3
eat,3
made,4
cake,2
taste,3
lived,2
tasty,2
cafe,3
coffees,2
opened,2
patisserie,4
time,2
fresh,3
