name,count
good food,2
desserts,2
dish,3
long time,3
friendly,4
dessert,2
presented,3
enjoy,2
casual,2
black pudding,2
full,2
yelpers,2
great,4
love,2
family,2
garnish,2
warm,3
starter,4
room,2
end,2
edinburgh,4
coming,2
ll,5
main,4
wouldn,3
good,5
return,2
dalry,2
food,6
walls,2
meat,2
didn,4
courses,3
found,2
meal,2
missed,2
surprise,2
pleasant,2
imagine,2
couldn,2
place,4
top,2
feel,2
delicious,4
wasn,2
bite,2
2,2
part,2
loved,2
kind,2
dishes,3
price,2
dalry road,2
don,5
mains,2
yelp eats meal,2
find,3
staff,4
menu,12
starters,3
rich,2
hit,2
coast,8
coley,3
flavours,2
decided,2
chose,2
restaurant,7
chorizo,2
table,2
tasted,2
seasoned,2
homely,2
attentive,2
evening,3
ve,2
side,2
make,2
strange,2
week,3
thought,3
excited,2
world,2
served,3
nice,3
deal,2
back,4
lentils,3
delivered,2
christmas,3
inviting,2
slightly,2
lovely,2
happy,2
offer,2
eat,2
made,3
similar,2
ordered,2
taste,2
£12,2
star,2
felt,3
booked,2
finished,3
cooked,2
time,4
fresh,3
