name,count
managed,2
dish,2
friendly,4
end,2
hell ramen,2
ramen,10
notes,4
small,7
pork,3
find,5
waiting,2
water,2
great,4
vegetarian,2
makes,3
sushi,7
work,2
salmon sushi,2
hot,2
edinburgh,8
spot,2
chilled,2
maki,4
vibe,2
order,3
cute,4
maki & ramen,2
hell,2
ll,2
window,2
good,11
food,8
walls,4
full size,2
soft boiled egg,3
space,2
turned,2
free,3
put,3
wanted,2
craving,2
messages,2
times,2
place,11
feel,2
delicious,5
service,3
flavourful,3
friend,3
loved,2
happy,2
deciding,2
tasted,2
egg,2
hungry,2
atmosphere,3
tonkatsu ramen,2
green tea,4
enjoyed,4
staff,4
menu,3
disappointingly,2
feels,3
bar,2
places,2
affordable,2
bars,2
seats,2
japan,2
noodles,4
cozy,2
restaurant,2
wall,7
table,2
addition,2
tiny,3
gyoza,2
doodles,2
cash,3
half portion,2
ve,5
broth,7
ramen fix,2
things,3
bowl,2
condiments,2
lunch,2
thought,2
day,3
simple,2
couple,3
bit,4
served,3
nice,2
back,6
small space,2
miso ramen,2
eating,2
chefs,2
post,7
dinner,2
fulfilled,2
area,3
long,2
stuck,2
lot,3
quirky,2
spicy,2
offer,2
relaxed,2
don,3
eat,3
made,5
inside,2
yakitori,3
ordered,5
taste,2
tasty,5
compared,2
picture,2
prepared,2
portion,2
time,4
fresh,4
