name,count
burger places,2
pretty decent,2
friendly,3
sitting,2
fan,2
cool,2
small,2
provided,2
cheese burger,3
burger,4
told,2
slow,2
making,2
arrive,2
sweet potato fries,2
music,2
recommend,2
£4,3
town,2
amazing,2
edinburgh,3
cutlery,3
order,3
amicus apple,2
good,4
food,10
walls,4
boozy cow,4
hands,3
day,3
didn,3
tray,2
side,2
place,7
loud,2
feel,2
wasn,2
service,5
kind,2
boozy bru,2
graffiti,2
irn bru,2
don,3
walking,2
fine,2
staff,2
menu,3
plate,3
made,2
chips,2
bar,2
cocktails,2
decided,2
chilli fries,2
lots,2
great,2
thing,2
ve,2
plates,2
drink,3
burgers,5
left,2
bit,5
50,3
back,5
delivered,2
trays,3
eating,5
meal,2
gin,2
coke,2
eat,4
places,2
inside,2
ordered,5
tasty,2
nice,3
felt,2
meals,2
walked,2
