name,count
friendly,2
leave,2
heading,2
enjoy,4
drinks,2
great,4
experience,2
opinion,2
screens,2
sports,3
means,2
popped,2
basically,2
great atmosphere,2
pints,2
share,2
1,2
edinburgh,2
ll,2
food,6
found,2
pint,3
sports bar,2
reason,2
place,7
feel,2
sporting event,2
find,4
staff,4
busy,2
pretty,2
watching,2
watch,5
bar,4
bars,2
won,3
big group,2
football,3
bar staff,2
ve,2
booths,2
drink,4
match,2
big,2
game,2
bit,2
back,3
sportsters,8
don,2
friends,4
time,3
