name,count
desserts,2
friendly,6
telling,2
love,2
visit,3
£9,2
starter,2
couldn,3
recall,2
beautiful,3
share,2
expecting,2
edinburgh,4
thai meal,2
wrong,2
main,3
good,5
return,2
food,4
lunch,2
george street,2
didn,2
place,5
wasn,2
service,5
friend,2
thai,2
kind,2
time 4 thai,4
dishes,2
price,2
don,3
looked,2
staff,5
menu,3
starters,3
rice,2
flavours,2
lots,3
3,3
restaurant,5
asked,2
walk,2
table,2
treat,2
finished,2
ve,3
things,2
make,2
day,2
50,2
served,2
back,2
lot,2
ordered,3
tasty,3
nice,2
thai food,3
time,4
