name,count
dish,3
grassmarket,4
paris,4
fish soup,2
snails,2
enjoyed,3
mussels,2
french,3
great,3
lamb stew,3
france,3
excellent,4
friendly,3
times,2
occasionally,2
coq au vin,2
edinburgh,4
lines,2
wine,3
amazing,2
main,3
good,5
return,2
food,9
bread,2
potatoes,2
didn,3
meal,6
fish,2
year,2
wanted,2
french restaurant,3
waiter,3
place,3
blown,2
delicious,5
bland,2
quality,2
service,8
petit paris,6
visited,3
tasted,3
glass,2
hungry,2
atmosphere,2
chicken,2
find,2
menu,5
eat,3
starters,2
chewy,2
rich,3
means,2
husband,2
tender,2
terrine,2
superb,2
restaurant,4
top notch,2
priced,2
attentive,2
£20,2
french onion soup,2
ve,3
bowl,2
spend,2
left,3
family,2
night,2
served,2
back,2
escargot,2
wine list,2
promise,2
house wine,3
wife,2
ordered,3
tasty,3
prepared,2
cooked,2
time,3
