name,count
chinese,2
asian,3
veg,3
finally,2
starter,2
worth,2
waiters,2
worse,2
pork,2
drinks,2
told,2
full,4
water,2
boy,2
ho fun,2
healthy,2
friendly,2
menu,5
wagamama,3
asian people,2
charge,3
recommend,3
fast service,2
reviews,2
napkins,2
inexpensive,2
give,5
heard,2
veggies,2
hot,2
edinburgh,4
stars,2
80,2
coat,2
cutlery,2
chopsticks,4
pay,3
order,5
soggy,2
cold,2
perfect,3
1,2
4 stars,2
ll,5
amazing,3
sauce,2
good,6
return,2
tasty food,3
food,15
lunch,2
half,2
meat,2
didn,3
filling,2
meal,2
expect,3
quick meal,2
quality,2
fried rice,2
put,3
couldn,2
times,3
place,15
feel,2
number,2
delicious,2
wasn,2
noodle bar,4
service,5
friend,2
haven,2
kind,3
matter,3
visited,2
service isn,2
dishes,3
efficient,2
mix,3
price,4
don,9
seafood,2
napkin,2
clean,2
cheap,9
chicken,3
find,3
staff,2
busy,5
rice,4
plate,2
stop,3
satisfied,2
grab,2
seat,2
noodles,10
3,2
won,3
restaurant,4
asked,2
late,2
kitchen,2
tasteless,2
great,3
bill,3
ve,7
wouldn,2
make,5
love,2
tables,4
4,2
bit,2
disappointed,2
pounds,2
people,7
asian dishes,2
dinner,2
tofu,2
yocoko,8
food quality,2
vegetables,4
lot,2
fork,4
offer,4
central edinburgh,2
back,8
eat,6
portions,2
ordered,5
tasty,3
variety,2
nice,4
felt,2
time,9
