name,count
grassmarket,3
flat white,3
paris,2
friendly,3
small,2
french bakery,2
wait,2
great,2
recommend,2
town,3
room,2
salad,2
soup,2
amazing,3
sandwich,4
light,3
counter,2
pastries,7
cute,2
perfect,2
ll,2
window,2
coffee,4
good,8
food,2
didn,4
filling,2
edinburgh,4
macaroons,2
couldn,2
place,3
cheese,3
delicious,3
service,2
top,2
baguettes,2
tasted,2
sandwiches,3
salmon,2
order,2
cappuccino,2
grab,2
decided,2
quiche,2
cakes,2
table,2
treat,3
finished,2
case,2
ve,4
make,2
french café,2
croissants,4
tables,2
ham,2
mayo,2
bit,2
nice,5
highly recommend,2
back,4
delighted,2
croque madame,2
buttery,2
minutes,2
taste,3
hungry,2
tasty,3
trip,2
baguette,4
nice place,2
quiche lorraine,2
time,2
fresh,4
