name,count
friendly,3
choice,3
chef,2
street,2
chinese restaurants,2
options,2
duck,2
give,2
starter,2
7pm,2
chicken wings,2
authentic,2
main dish,2
hot,2
good,5
food,9
didn,2
found,4
edinburgh,5
expect,2
fried rice,2
place,4
city,2
service,4
chinese food,2
great chinese food,2
price,3
don,3
rendezvous,2
staff,3
busy,2
menu,2
bad,2
lots,2
restaurant,5
sauce,2
ve,2
decor,2
plenty,2
couple,2
bit,5
chinese restaurant,3
people,2
buffet lunch,2
piping hot,2
dinner,2
back,2
made,2
ordered,4
taste,2
doesn,2
nice,2
time,4
