name,count
chain,2
messy,2
chicken wrap,3
friendly,4
peri peri chicken,2
choice,2
leave,2
quick,3
fast food,2
chicken,12
macho peas,2
great,6
healthy,3
options,2
love,6
peri,2
visit,3
beers,2
piri piri fries,2
give,4
awesome,3
expecting,2
edinburgh,4
coming,2
counter,3
order,6
cold,2
ll,3
choose,5
wouldn,3
good,7
food,11
ambiance,2
chain restaurant,2
imagine,2
wanted,3
honest,2
place,8
feel,3
kfc,4
delicious,4
quality,2
lot,2
9 quid,2
friend,2
juicy,2
plenty,2
don,5
clean,2
fact,4
atmosphere,3
find,2
staff,6
menu,2
eat,5
pretty,3
hope,2
chips,4
piri,2
tender,2
quick lunch,2
spicy sauces,2
restaurant,3
cob,4
simple,2
surprised,2
ve,3
bottles,2
pay,3
make,2
spices,2
bottle,2
love nando,2
half,2
wings,2
add,2
board,2
couple,3
nando,15
bit,3
night,3
served,3
people,2
back,3
table,5
sauces,8
eating,2
corn,4
side,4
start,2
spicy,2
recommend,2
eat chicken,2
places,2
ordered,3
cinema,2
taste,2
nandos,4
tasty,6
variety,2
time,4
sides,5
