name,count
dish,2
japanese,4
great,2
visit,2
99,2
excellent,3
huge,2
end,2
edinburgh,2
authentic,2
order,2
japan,2
okonomiyaki,2
good,5
food,5
bibimbap,4
side,2
hard,2
pleasant,2
place,4
delicious,4
wasn,4
service,2
wonderful,2
dishes,2
miso soup,2
korean,3
andamiro,2
find,2
staff,4
busy,2
menu,4
rice,4
decided,2
japanese food,2
korean food,3
restaurant,2
point,2
prices,2
sushi,2
things,2
delicate,2
left,2
cafe andamiro,3
back,4
corkage,2
super,2
byob,2
agree,3
ordered,2
taste,2
nice,3
felt,2
chance,2
friends,2
time,3
