name,count
limited,2
flat white,3
worth,2
enjoy,2
glass,2
£9,2
excellent,2
95,3
room,3
give,5
end,3
thing,3
order,5
écor,3
coffee,10
meal,3
saturday,2
large,2
wanted,3
isn,3
veggie,2
delicious,12
wasn,2
service,9
top,2
airy,2
seated,2
mind,2
plenty,3
don,10
alas,2
place,19
seasonal,2
enjoyed,4
busy,7
menu,11
plate,3
fair,2
lots,3
kitchen,3
lovely,8
café,4
shame,3
nicholson street,3
make,7
easy,3
mis,2
50,2
deal,2
people,6
dinner,6
quirky,5
bit expensive,2
true,2
check,2
setting,3
roll,2
time,13
meet friends,2
long time,2
choice,4
bit extra,2
friendly staff,2
leave,4
round,3
cost,3
cosy,2
drinks,2
shared,2
cheaper side,2
wait,5
love,6
visit,2
yoghurt,2
great place,2
arrive,4
heart,2
awesome,2
sunday,2
edinburgh,6
spot,4
produce,2
date,2
cold,4
board games,2
amazing,3
window,2
offers,2
spacious,2
main,2
lunch,9
mismatched,2
half,2
year,2
space,6
care,3
couldn,2
waited,2
city,2
quality,2
friend,6
10,2
pre,5
tasted,3
breakfast,5
sat,4
price,3
average,2
hungry,3
spoons,2
slow,4
chillies,2
flavour,2
seat,2
satisfying,2
review,2
notice,2
quiet,3
pot,2
pop,2
attentive,4
case,4
bowl,2
trip,2
break,2
money,4
read,4
disappointed,2
furniture,4
served,4
seating,3
side,3
road,2
area,3
aren,2
lot,4
taste,2
tasty,3
bad day,2
spoon cafe bistro,2
pear,2
decorated,2
nicolson,2
forget,3
lack,3
festival theatre,5
dish,2
sitting,2
fan,2
list,2
small,2
tea,7
past,2
situated,2
full,5
hours,2
pleasant,3
options,2
gorgeous,2
hour,4
beautiful,4
maps,2
egg,2
style,2
wouldn,2
good,15
return,2
food,26
walls,4
couches,3
found,2
fish,2
hard,5
expect,2
bistro,2
pub,2
feel,8
big space,2
feels,2
part,2
stairs,3
kind,3
orders,2
lit,2
added,2
find,7
hit,3
spoon cafe,3
won,5
recently,3
restaurant,2
cakes,3
point,3
expensive,2
prices,2
bill,2
decor,5
arrived,4
tables,9
big,4
couple,3
bit,6
stylish,2
back,8
porridge,2
servers,2
impressed,2
relaxed,2
hot chocolate,4
windows,3
ordered,3
doesn,4
cafe,7
£12,2
£10,3
nice,12
meals,2
walked,2
fresh,4
large group,2
ambience,2
friendly,9
dessert,5
spoon,19
soup,6
apologetic,2
great,10
makes,2
sort,4
starter,2
varied,2
sit,4
vibe,2
light,2
move,2
perfect,3
day,6
lunch menu,2
wines,2
times,7
long,3
stars,3
loved,2
visited,3
quirky decor,2
dishes,4
studying,2
eclectic mix,2
looked,3
fact,2
atmosphere,3
selection,2
service wasn,2
bring,2
staff,11
grab,2
great food,2
admit,2
walk,2
table,5
brunch,2
ve,15
vintage,2
theatre menu,5
drink,3
ingredients,2
thought,4
usual,2
seats,2
helpful,4
chairs,4
didn,7
spoon doesn,2
snuggling,2
*,2
eat,7
pretty small,2
made,3
places,3
problem,3
piece,2
variety,2
chance,3
friends,6
yelp,2
