name,count
desserts,3
friendly,2
dessert,4
chef,2
drinks,2
enjoyed,3
mussels,2
perfectly cooked,2
duck,2
hewat,8
£5,2
£6,2
starter,3
arrive,2
lamb,2
amazing,2
edinburgh,3
wine,2
haggis risotto,2
choose,2
good,2
tasty food,2
food,6
visiting edinburgh,2
didn,2
sticky toffee pudding,4
found,2
special,2
space,2
place,5
newington,2
dine,3
service,3
bite,2
fooled,2
coats,3
mind,2
pastry,2
don,2
fantastic food,2
looked,2
corner,2
find,3
staff,5
menu,2
rice,2
plate,2
exceptional,2
steak,2
husband,2
group,2
restaurant,5
walk,2
scottish,2
boar,4
table,3
expensive,3
lovely,2
offered,2
attentive,2
main,3
evening,2
cullen skink,2
friendly service,2
wild boar,2
greeted,2
arrived,2
thought,2
rest,2
tenner,2
bit,3
50,2
nice,3
back,5
courses,2
run,2
served,2
meal,5
dinner,3
start,3
forward,2
delicious,3
offer,2
tasty,3
fill,2
£16,2
book,2
felt,2
wife,2
time,2
