name,count
dish,3
emily,2
worth,3
tacos,5
seared tuna,2
margarita,7
large,3
small,2
voucher,2
flautas,2
mexican restaurant,2
chimichanga,2
find,3
run,2
full,4
desired,2
change,2
great,4
pick,3
popcorn,2
opinion,2
love,6
guacamole,5
manage,2
brought,4
put,2
high expectations,2
hoping,2
visit,3
eat half,2
tex mex 2,7
starter,3
£3,2
salad,4
friendly,7
give,2
salty,4
onions,2
huge,2
end,2
amazing,3
edinburgh,9
wrong,3
asked,2
taco,2
salsa,9
choice,2
chilled,2
heard good things,2
corona,2
mango,3
tex mex,6
order,4
cute,3
mexican,4
ended,2
saucy,2
hot,3
main,3
sauce,3
wouldn,2
good,13
food,18
half,2
front,2
day,4
burritos,2
meat,2
didn,7
courses,2
filling,3
rock,2
frozen margarita,3
side,8
expect,5
wanted,4
heat,3
tortilla,2
couldn,3
waiter,4
times,3
thing,4
place,10
margaritas,11
cheese,7
*,2
guac,5
delicious,5
wasn,4
miss,2
city,2
guess,4
service,4
guys,2
top,4
carnitas tacos,2
friend,2
thistle street,2
serve,2
review,3
burrito,3
boyfriend,4
tex,3
kind,4
light,2
tasted,2
turned,2
turn,2
scotland,2
drinks,4
price,4
knew,4
don,7
bad thing,2
lots,2
yum,4
nachos grande,2
salt,4
responded,2
fact,3
atmosphere,2
show,2
tequila,4
mains,3
bright,2
enjoyed,5
staff,5
menu,7
waiting,2
starters,2
rice,2
loved,2
meant,2
flavour,2
chips,3
bad,3
sour cream,8
restaurants,2
decided,2
wow,4
reading,2
lunch,2
kitchen,2
restaurant,4
ll,3
point,2
period,2
table,7
birthday dinner,2
tiny,3
quickly,2
poured,2
lived,2
good sign,2
offered,2
doesn,2
prices,3
bill,3
chimichangas,2
hot sauce,2
ve,11
defeated,2
partner,2
decor,2
things,2
make,4
bowl,2
check,3
mexican food,9
drink,4
hand,2
moving,3
tuna,4
plate,4
early,2
carnitas,6
thought,5
nachos,3
true,2
money,4
cilantro,2
cut,2
immediately asked,2
equally tasty,2
add,2
coming back,2
gave,3
starving,2
couple,4
bit,5
50,4
night,6
people,5
arrived,2
back,7
literally,2
lime,2
found,2
meal,8
impressed,4
tex mex ii,2
nice touch,2
lot,4
forward,2
happy,2
spicy,3
pitcher,3
yeah,2
beans,2
eat,8
made,2
portions,3
places,2
soft shell crab flautas,2
strawberry,2
uk,5
ordered,7
taste,5
tasty,6
peach,2
topped,2
£11,2
nice,4
lime juice,2
favourite,2
felt,4
update,2
portion,2
time,9
fresh,2
