name,count
young,3
choice,2
burger,4
cost,2
drinks,2
pub,6
great,2
big sofas,2
£1,2
£3,3
town,3
fresher,2
give,2
lounge,2
located,2
pint,6
years,2
perfect,2
food,7
big comfy sofas,2
pollock halls,3
meal,3
expect,2
leave,2
thing,2
place,4
isn,2
wasn,2
matter,2
edinburgh uni halls,2
yellow card,2
don,2
fact,3
cheap,4
find,3
staff,2
watch,2
spirits,2
residence,3
point,2
due,2
beer,4
priced,2
bar staff,2
ve,2
things,2
food menu,2
week,2
drink,3
pubs,2
student,3
burgers,4
spend,2
money,2
monday night,2
50,3
night,5
popular,2
people,2
back,3
pool tables,4
price,2
football,2
scream pub,2
crags,11
made,2
places,2
cheap drinks,3
year,5
monday,2
students,9
time,4
