name,count
forget,2
walking,2
oldest,3
corner,3
enjoying,2
worth,3
bring,3
list,2
skittle alley,2
haggis,3
oldest pub,12
enjoy,4
slow,2
apparently,2
cosy,2
drinks,6
enjoyed,2
white wine,2
told,2
full,3
hours,2
groups,2
great,8
changed,2
experience,2
climb,2
makes,2
love,8
buses,2
kind,3
give,2
visit,5
sunday,5
call,2
chairs,2
sort,2
restaurant,2
warm,2
heid,5
starter,2
town,3
great place,5
hour,2
car,3
friendly,4
great atmosphere,2
history,2
recommend,2
pints,2
heard,3
duddingston,8
amazing,5
great selection,2
edinburgh,15
stop,3
bit meh,2
bothered,2
birthday,2
end,2
authentic,3
man,3
sit,2
homey,3
order,3
bartenders,2
years,2
whilst,2
cold,4
meal,2
board games,2
main,2
evening,3
cozy,2
food,20
lunch,3
walls,2
gastro pub,2
sundays,2
times,3
didn,4
ales,3
found,2
pint,3
side,2
heavy,2
upstairs,3
fish,5
hard,4
ambiance,3
expect,4
thing,2
managed,2
beer garden,5
pub,20
standard,2
pleasant,2
imagine,3
put,3
wanted,2
couldn,2
place,15
husband,3
arrived,2
*,2
feel,7
pop,2
set,2
delicious,5
wasn,3
hear,2
quality,3
sheep,7
£30,2
city,4
service,3
top,3
needed,4
wonderful,3
tourists,2
friend,2
park,3
burger,3
visited,2
feeling,2
modern,2
mind,2
alley,2
skittles,2
holyrood park,3
scotland,11
recommended,2
knew,2
don,10
drive,3
face,2
looked,3
sun,2
fact,2
atmosphere,4
visitor,3
mains,2
find,4
staff,6
busy,4
quaint,2
menu,4
starters,2
loved,5
chips,7
duddingston village,5
bar,2
stroll,2
hype,2
guidebooks,2
generally,2
seat,18
flavours,2
close,2
visiting,2
sunday lunch,3
courtyard,2
neeps,2
chorizo,2
ll,5
comment,2
walk,9
village,4
table,4
scallops,3
beer,3
treat,2
lovely,8
priced,2
heid inn,3
prices,2
welcoming,2
ve,9
middle,2
good,10
decor,3
left stuffed,2
things,2
make,3
trip,5
week,3
drink,2
pubs,2
moment,2
dust,2
thought,3
claims,3
reward,2
spend,3
summer,3
money,2
rest,2
tables,3
skittles alley,3
4,2
easy,2
5 stars,2
read,2
couple,4
game,2
bit,6
disappointed,2
craigmillar castle,2
arthur,12
served,2
grub,2
people,6
highly recommend,2
back,13
home,3
good selection,2
exciting,2
eat,3
dinner,2
sheep heid inn,7
area,2
long,3
meals,4
lot,2
gin,2
happy,2
head,2
offer,2
ended,2
sunny afternoon,2
city centre,2
made,2
flavour,3
fidget pie,2
inside,6
ordered,2
inn,3
tasty,2
check,3
variety,2
book,3
nice,8
long walk,4
cater,2
weekend,3
arthurs seat,2
sheep heid,6
mash,3
1360,4
time,10
avoid,3
